transaction_id,account_number,customer_id,amount,currency,payment_method,payment_type,transaction_date,country,city,merchant_name,status
TXN202504172845,ACC64440236,CUST08982311738394083484209057079730473109019753,2646.27,USD,Credit Card,Subscription,2025-05-20T21:29:10Z,USA,New York,QuickBuy,Failed
TXN202504172846,ACC22873927,CUST70846943016315669649594438255878944458708253,2752.86,USD,PayPal,Subscription,2025-05-20T21:29:20Z,Germany,Berlin,QuickBuy,Cancelled
TXN202504172847,ACC29371648,CUST15475472086499371266908564938142418697554899,4193.52,USD,Credit Card,In-store Purchase,2025-05-20T21:29:30Z,Jordan,Amman,DigitalStore,Cancelled
TXN202504172848,ACC66737469,CUST24162650122277118221040829204366174486360978,3639.69,JOD,Debit Card,Mobile Payment,2025-05-20T21:29:40Z,India,Mumbai,GlobalShop,Completed
TXN202504172849,ACC73277186,CUST07851369268983450082559661817005581775214588,828.27,EGP,Bank Transfer,Mobile Payment,2025-05-20T21:29:50Z,Egypt,Cairo,eMarket,Completed
TXN202504172850,ACC51156582,CUST94656775817657330921814177637905107284528424,1053.29,JOD,Bank Transfer,Mobile Payment,2025-05-20T21:30:00Z,Egypt,Cairo,TechZone Electronics,Failed
TXN202504172851,ACC70108675,CUST92036174817290996632013617337176556209817079,769.09,USD,PayPal,Mobile Payment,2025-05-20T21:30:10Z,USA,New York,DigitalStore,Completed
TXN202504172852,ACC95842938,CUST44816167785617195178344087760690592034955305,4963.15,SAR,Bank Transfer,Subscription,2025-05-20T21:30:20Z,UAE,Dubai,QuickBuy,Cancelled
TXN202504172853,ACC11263144,CUST46454602602980886747437919900134073176342939,4621.51,SAR,Credit Card,Online Purchase,2025-05-20T21:30:30Z,Jordan,Amman,DigitalStore,Pending
TXN202504172854,ACC23987342,CUST67047872165420081855805682859468951441666219,2022.06,JOD,Bank Transfer,In-store Purchase,2025-05-20T21:30:40Z,India,Mumbai,GlobalShop,Completed
TXN202504172855,ACC47962484,CUST69477415220828858621576677030003551566302810,1560.82,JOD,Debit Card,In-store Purchase,2025-05-20T21:30:50Z,Germany,Berlin,DigitalStore,Cancelled
TXN202504172856,ACC87135328,CUST65338462249434578068426292619919960208987788,2239.33,USD,PayPal,In-store Purchase,2025-05-20T21:31:00Z,UAE,Dubai,QuickBuy,Cancelled
TXN202504172857,ACC98925946,CUST28912793763277546620084519233149293623006511,3158.35,SAR,Bank Transfer,Mobile Payment,2025-05-20T21:31:10Z,UAE,Dubai,QuickBuy,Pending
TXN202504172858,ACC24406476,CUST35118012796613195742476962975897917199267868,4014.23,SAR,PayPal,Subscription,2025-05-20T21:31:20Z,Jordan,Amman,MegaMart,Completed
TXN202504172859,ACC58026220,CUST06760727130150857679604553364745337858750440,427.58,EUR,Debit Card,Online Purchase,2025-05-20T21:31:30Z,USA,New York,QuickBuy,Failed
TXN202504172860,ACC54773026,CUST19145214454878479721391759336881435670759011,3609.14,SAR,Credit Card,In-store Purchase,2025-05-20T21:31:40Z,Germany,Berlin,eMarket,Pending
TXN202504172861,ACC87295146,CUST48386147197158826388142762519724114595593352,156.08,EGP,Credit Card,In-store Purchase,2025-05-20T21:31:50Z,Jordan,Amman,DigitalStore,Cancelled
TXN202504172862,ACC74007028,CUST69835243791252080665917655614400101671818058,874.5,EUR,Bank Transfer,Subscription,2025-05-20T21:32:00Z,USA,New York,QuickBuy,Completed
TXN202504172863,ACC74841300,CUST71824114850308723747277695903696258669780088,2282.77,USD,Credit Card,Online Purchase,2025-05-20T21:32:10Z,Jordan,Amman,DigitalStore,Failed
TXN202504172864,ACC80969414,CUST37244189598905449390487803547744578315614163,3008.77,EGP,Bank Transfer,In-store Purchase,2025-05-20T21:32:20Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202504172865,ACC27975930,CUST42315389455154068795536343032494468020170030,2188.25,JOD,Bank Transfer,Online Purchase,2025-05-20T21:32:30Z,Egypt,Cairo,DigitalStore,Cancelled
TXN202504172866,ACC36638786,CUST87955384282368751674986785617336543537288666,151.36,USD,PayPal,In-store Purchase,2025-05-20T21:32:40Z,India,Mumbai,MegaMart,Cancelled
TXN202504172867,ACC74622059,CUST99601154827691768713888704451690530365348763,3632.27,USD,Credit Card,In-store Purchase,2025-05-20T21:32:50Z,UAE,Dubai,TechZone Electronics,Pending
TXN202504172868,ACC28786703,CUST02376212893197978540095090036978139999081070,822.45,USD,Debit Card,In-store Purchase,2025-05-20T21:33:00Z,UAE,Dubai,DigitalStore,Failed
TXN202504172869,ACC67987226,CUST01867020431081540782487147920271717306502734,557.0,USD,PayPal,Subscription,2025-05-20T21:33:10Z,India,Mumbai,TechZone Electronics,Pending
TXN202504172870,ACC13452914,CUST65534906669757402534947991594032005588699694,3286.0,EGP,PayPal,Mobile Payment,2025-05-20T21:33:20Z,Germany,Berlin,MegaMart,Completed
TXN202504172871,ACC66221744,CUST13741297633033653853846457558456954085777428,467.44,SAR,Debit Card,Subscription,2025-05-20T21:33:30Z,UAE,Dubai,GlobalShop,Completed
TXN202504172872,ACC34183398,CUST40162605504703350621908345223514431298161534,1325.94,EGP,Debit Card,Mobile Payment,2025-05-20T21:33:40Z,India,Mumbai,GlobalShop,Completed
TXN202504172873,ACC28567060,CUST57784746742659047611566780679470300151590255,1663.99,SAR,Debit Card,In-store Purchase,2025-05-20T21:33:50Z,Germany,Berlin,eMarket,Cancelled
TXN202504172874,ACC58845394,CUST22364289390275902848606349743506681174219056,1679.24,SAR,Debit Card,Online Purchase,2025-05-20T21:34:00Z,Germany,Berlin,DigitalStore,Completed
TXN202504172875,ACC67795740,CUST13117576528847301116864843151510478784806767,2892.91,EUR,PayPal,Subscription,2025-05-20T21:34:10Z,USA,New York,QuickBuy,Cancelled
TXN202504172876,ACC92752036,CUST61661370462071837466908377565770455910934702,392.86,JOD,Debit Card,Online Purchase,2025-05-20T21:34:20Z,UAE,Dubai,DigitalStore,Failed
TXN202504172877,ACC11067233,CUST41763653544882442335913407412231949427561302,3082.3,USD,Bank Transfer,In-store Purchase,2025-05-20T21:34:30Z,Egypt,Cairo,TechZone Electronics,Pending
TXN202504172878,ACC66689157,CUST30823954804788671822941903032808496200176153,4727.3,USD,Bank Transfer,Mobile Payment,2025-05-20T21:34:40Z,Germany,Berlin,DigitalStore,Pending
TXN202504172879,ACC57975688,CUST09449343526940278941326999990861844908504296,4063.29,EGP,Credit Card,Subscription,2025-05-20T21:34:50Z,UAE,Dubai,TechZone Electronics,Failed
TXN202504172880,ACC19300532,CUST13788311564873378982769518295056483022641661,1524.98,JOD,PayPal,Mobile Payment,2025-05-20T21:35:00Z,USA,New York,eMarket,Pending
TXN202504172881,ACC65712637,CUST47701519916314155475967297645758145298597803,3340.74,EUR,Credit Card,Mobile Payment,2025-05-20T21:35:10Z,Egypt,Cairo,TechZone Electronics,Failed
TXN202504172882,ACC30590983,CUST54461528229936678283876933916859992653584358,1673.62,SAR,Debit Card,In-store Purchase,2025-05-20T21:35:20Z,USA,New York,MegaMart,Completed
TXN202504172883,ACC42974944,CUST37188891042763249267181774450304641424618546,1544.25,USD,Debit Card,Mobile Payment,2025-05-20T21:35:30Z,Germany,Berlin,MegaMart,Cancelled
TXN202504172884,ACC95489519,CUST45758424244584361944407688849871802163483767,3352.66,JOD,Credit Card,Subscription,2025-05-20T21:35:40Z,UAE,Dubai,TechZone Electronics,Completed
TXN202504172885,ACC94106553,CUST59757071141028157980815529481338007805728655,142.32,EUR,PayPal,Subscription,2025-05-20T21:35:50Z,UAE,Dubai,QuickBuy,Completed
TXN202504172886,ACC88845135,CUST09984915194880598818689537483146871629843052,3961.1,EGP,Debit Card,Mobile Payment,2025-05-20T21:36:00Z,USA,New York,GlobalShop,Failed
TXN202504172887,ACC31764588,CUST96102732245243105326412481458399445811010961,1189.71,EGP,PayPal,Mobile Payment,2025-05-20T21:36:10Z,UAE,Dubai,GlobalShop,Failed
TXN202504172888,ACC61407244,CUST99189004801156385409408972229399600338614751,642.36,USD,Bank Transfer,Online Purchase,2025-05-20T21:36:20Z,USA,New York,eMarket,Failed
TXN202504172889,ACC18535729,CUST57565897670527472982163882053071400653558033,4189.37,JOD,Bank Transfer,Mobile Payment,2025-05-20T21:36:30Z,Jordan,Amman,eMarket,Cancelled
TXN202504172890,ACC69191402,CUST49406219591649398146405690028028995505609387,1502.09,EGP,Debit Card,Subscription,2025-05-20T21:36:40Z,Jordan,Amman,MegaMart,Pending
TXN202504172891,ACC45443110,CUST32059039165135101809887112392943100577333682,2400.01,JOD,Bank Transfer,Mobile Payment,2025-05-20T21:36:50Z,UAE,Dubai,DigitalStore,Completed
TXN202504172892,ACC20885899,CUST86255637852786340846768581589514930328806846,3149.48,EUR,Bank Transfer,Online Purchase,2025-05-20T21:37:00Z,India,Mumbai,QuickBuy,Pending
TXN202504172893,ACC22431402,CUST65497203678560882309586458338940696020288301,1438.9,EGP,Debit Card,Mobile Payment,2025-05-20T21:37:10Z,India,Mumbai,GlobalShop,Failed
TXN202504172894,ACC83880073,CUST46345583778793778684743542195358815078233856,2659.21,SAR,PayPal,Online Purchase,2025-05-20T21:37:20Z,UAE,Dubai,eMarket,Cancelled
TXN202504172895,ACC64788548,CUST61134329298882865372790509337076982418176682,1657.84,EUR,Debit Card,Mobile Payment,2025-05-20T21:37:30Z,UAE,Dubai,QuickBuy,Failed
TXN202504172896,ACC24751279,CUST06576167287855487175621934768900102429852189,2480.64,USD,PayPal,Mobile Payment,2025-05-20T21:37:40Z,Germany,Berlin,GlobalShop,Failed
TXN202504172897,ACC48527121,CUST74247113808656262787208315414279163025243128,3418.28,USD,Credit Card,In-store Purchase,2025-05-20T21:37:50Z,USA,New York,MegaMart,Cancelled
TXN202504172898,ACC15138770,CUST79863575494510169551777796996650480754918131,796.12,JOD,Credit Card,Subscription,2025-05-20T21:38:00Z,USA,New York,TechZone Electronics,Pending
TXN202504172899,ACC57616789,CUST87343822129223036516883785989579842892458020,2096.24,SAR,PayPal,Subscription,2025-05-20T21:38:10Z,Germany,Berlin,MegaMart,Failed
TXN202504172900,ACC23307557,CUST05653352872738792930039462170323691860748136,4148.48,EGP,PayPal,Subscription,2025-05-20T21:38:20Z,USA,New York,TechZone Electronics,Pending
TXN202504172901,ACC29222910,CUST41889736772033743987459420811907384361229318,2990.48,USD,PayPal,In-store Purchase,2025-05-20T21:38:30Z,India,Mumbai,QuickBuy,Completed
TXN202504172902,ACC15123156,CUST43102902639563821379529916951196843023044716,1716.35,EGP,Credit Card,In-store Purchase,2025-05-20T21:38:40Z,Jordan,Amman,GlobalShop,Cancelled
TXN202504172903,ACC92838146,CUST29462515934281975075083769130880301451309167,4548.55,EGP,Bank Transfer,Mobile Payment,2025-05-20T21:38:50Z,Egypt,Cairo,MegaMart,Failed
TXN202504172904,ACC54020433,CUST08773649367595448447252811877249633575800224,1834.07,SAR,PayPal,In-store Purchase,2025-05-20T21:39:00Z,India,Mumbai,eMarket,Pending
TXN202504172905,ACC98904390,CUST12683519305406770303161626062502845285492088,1074.5,USD,Bank Transfer,In-store Purchase,2025-05-20T21:39:10Z,Germany,Berlin,QuickBuy,Cancelled
TXN202504172906,ACC73186674,CUST23750820694070493185628593152610791814213085,3369.32,EGP,PayPal,In-store Purchase,2025-05-20T21:39:20Z,Germany,Berlin,QuickBuy,Completed
TXN202504172907,ACC52384454,CUST68323435311529717714986227346758192233348184,2901.13,USD,Debit Card,In-store Purchase,2025-05-20T21:39:30Z,Jordan,Amman,DigitalStore,Cancelled
TXN202504172908,ACC91860965,CUST04421421645004058609167424979163087716544470,2326.44,EGP,Debit Card,In-store Purchase,2025-05-20T21:39:40Z,India,Mumbai,TechZone Electronics,Pending
TXN202504172909,ACC22677276,CUST73238639816257870716545456460567971592474592,4956.66,SAR,Credit Card,Subscription,2025-05-20T21:39:50Z,Jordan,Amman,MegaMart,Cancelled
TXN202504172910,ACC96220385,CUST10440372734527674751569598754016606713464137,980.67,JOD,Bank Transfer,Mobile Payment,2025-05-20T21:40:00Z,Jordan,Amman,eMarket,Pending
TXN202504172911,ACC48742846,CUST75107052120416216924212085380103902620674882,4174.67,JOD,Credit Card,Online Purchase,2025-05-20T21:40:10Z,India,Mumbai,DigitalStore,Cancelled
TXN202504172912,ACC93566988,CUST62491801825325852807797402255046247272182341,691.38,EGP,Debit Card,In-store Purchase,2025-05-20T21:40:20Z,UAE,Dubai,QuickBuy,Cancelled
TXN202504172913,ACC77777914,CUST58879188524015865974489463780894441330991423,4498.45,SAR,PayPal,Subscription,2025-05-20T21:40:30Z,Egypt,Cairo,eMarket,Failed
TXN202504172914,ACC63035908,CUST61345357515460939099906038941692497188651658,1338.29,JOD,Bank Transfer,Subscription,2025-05-20T21:40:40Z,India,Mumbai,DigitalStore,Cancelled
TXN202504172915,ACC57698959,CUST23750129392969075289400415613891124285381912,3247.11,EGP,Bank Transfer,Mobile Payment,2025-05-20T21:40:50Z,USA,New York,eMarket,Pending
TXN202504172916,ACC90555720,CUST46333837321535438052283524759858700983358148,3991.89,SAR,Bank Transfer,Subscription,2025-05-20T21:41:00Z,Germany,Berlin,GlobalShop,Cancelled
TXN202504172917,ACC62904521,CUST79619747406208573583407534778751228137250042,3299.66,EGP,Credit Card,Subscription,2025-05-20T21:41:10Z,Germany,Berlin,QuickBuy,Pending
TXN202504172918,ACC26663724,CUST82782989955066153838107910471904282015384601,682.77,EGP,Debit Card,Mobile Payment,2025-05-20T21:41:20Z,UAE,Dubai,QuickBuy,Failed
TXN202504172919,ACC99602697,CUST82577702632334832770688752834961059809702307,1109.51,EUR,Credit Card,Mobile Payment,2025-05-20T21:41:30Z,Egypt,Cairo,DigitalStore,Completed
TXN202504172920,ACC45167975,CUST66341294595070690644317685177250982872072673,3458.99,EUR,Debit Card,In-store Purchase,2025-05-20T21:41:40Z,UAE,Dubai,GlobalShop,Pending
TXN202504172921,ACC49443156,CUST89670600762394130130673945084230669052334371,1804.66,USD,Bank Transfer,Online Purchase,2025-05-20T21:41:50Z,Egypt,Cairo,GlobalShop,Completed
TXN202504172922,ACC39856106,CUST35276451613625924099209111679255271541036335,548.45,JOD,Debit Card,Online Purchase,2025-05-20T21:42:00Z,USA,New York,TechZone Electronics,Cancelled
TXN202504172923,ACC35285132,CUST97415619484872088159297058463246093686074500,2127.79,EGP,Bank Transfer,Subscription,2025-05-20T21:42:10Z,India,Mumbai,GlobalShop,Completed
TXN202504172924,ACC73015444,CUST41064950297922057366667729419450051564565422,4921.6,EGP,Bank Transfer,Subscription,2025-05-20T21:42:20Z,India,Mumbai,TechZone Electronics,Failed
TXN202504172925,ACC41161324,CUST16374868316280027919017357124703134946439404,1481.32,SAR,Bank Transfer,Mobile Payment,2025-05-20T21:42:30Z,Egypt,Cairo,eMarket,Cancelled
TXN202504172926,ACC35953700,CUST35781406120369969932857240434719886567364430,3422.5,USD,PayPal,In-store Purchase,2025-05-20T21:42:40Z,UAE,Dubai,eMarket,Pending
TXN202504172927,ACC83605620,CUST63748440319354644120180895726591583527434007,2437.94,USD,Bank Transfer,Online Purchase,2025-05-20T21:42:50Z,Jordan,Amman,TechZone Electronics,Failed
TXN202504172928,ACC17313042,CUST12965570707687179770202344599164562255109957,485.18,SAR,Bank Transfer,In-store Purchase,2025-05-20T21:43:00Z,India,Mumbai,eMarket,Cancelled
TXN202504172929,ACC62319221,CUST30412293362074062176521880938969848187621364,1156.21,EGP,Credit Card,In-store Purchase,2025-05-20T21:43:10Z,India,Mumbai,TechZone Electronics,Completed
TXN202504172930,ACC19811622,CUST88706123715050730762380393673761083538182506,3099.45,JOD,PayPal,Subscription,2025-05-20T21:43:20Z,India,Mumbai,eMarket,Pending
TXN202504172931,ACC41427435,CUST81976616354641154883640133215652893644409551,1032.91,EGP,Bank Transfer,Mobile Payment,2025-05-20T21:43:30Z,Egypt,Cairo,eMarket,Cancelled
TXN202504172932,ACC46095112,CUST27870847622164194100182301986574918457019934,3961.59,EUR,Bank Transfer,Online Purchase,2025-05-20T21:43:40Z,UAE,Dubai,QuickBuy,Cancelled
TXN202504172933,ACC24400118,CUST24226304362688653927415275008030371363994803,2564.66,JOD,Bank Transfer,Subscription,2025-05-20T21:43:50Z,Germany,Berlin,MegaMart,Pending
TXN202504172934,ACC68060329,CUST39301912227499158965361375007418578958152016,1470.9,EGP,Bank Transfer,Online Purchase,2025-05-20T21:44:00Z,India,Mumbai,TechZone Electronics,Failed
TXN202504172935,ACC71723660,CUST27723822536185269770640395404617117094628250,2869.07,EGP,PayPal,Subscription,2025-05-20T21:44:10Z,UAE,Dubai,QuickBuy,Cancelled
TXN202504172936,ACC99536642,CUST46734774350059575327115694424478182421447279,581.35,EUR,Debit Card,In-store Purchase,2025-05-20T21:44:20Z,USA,New York,TechZone Electronics,Cancelled
TXN202504172937,ACC30485543,CUST82668521570917735652810058964992513609181065,405.28,EUR,PayPal,Online Purchase,2025-05-20T21:44:30Z,UAE,Dubai,GlobalShop,Pending
TXN202504172938,ACC20547694,CUST90868302485809694098653855336410728545579704,4106.26,SAR,PayPal,Subscription,2025-05-20T21:44:40Z,India,Mumbai,TechZone Electronics,Completed
TXN202504172939,ACC28655703,CUST80715166597519773272756385795493576054831624,843.48,EUR,Debit Card,Subscription,2025-05-20T21:44:50Z,India,Mumbai,DigitalStore,Pending
TXN202504172940,ACC38928555,CUST92132984495012407732899738941545548111988633,2886.94,USD,PayPal,Subscription,2025-05-20T21:45:00Z,Jordan,Amman,QuickBuy,Completed
TXN202504172941,ACC87246279,CUST12103744138171233944042765229261517648037774,1166.33,EGP,Credit Card,In-store Purchase,2025-05-20T21:45:10Z,India,Mumbai,QuickBuy,Failed
TXN202504172942,ACC84314096,CUST45485955036024933315573812044392846849068928,768.67,JOD,Debit Card,In-store Purchase,2025-05-20T21:45:20Z,Jordan,Amman,GlobalShop,Pending
TXN202504172943,ACC44232314,CUST20184584334018401695710168882862703226196877,1009.39,JOD,Bank Transfer,Mobile Payment,2025-05-20T21:45:30Z,Jordan,Amman,eMarket,Completed
TXN202504172944,ACC16586055,CUST76072068030241983134587846700834006113173766,3557.94,USD,PayPal,Mobile Payment,2025-05-20T21:45:40Z,Jordan,Amman,MegaMart,Pending
TXN202504172945,ACC22630402,CUST92630181251782376799176180216284431435435324,1562.77,JOD,Credit Card,In-store Purchase,2025-05-20T21:45:50Z,India,Mumbai,eMarket,Failed
TXN202504172946,ACC42475062,CUST41152551382975911487398716112220196042699596,919.16,EGP,Credit Card,In-store Purchase,2025-05-20T21:46:00Z,Egypt,Cairo,eMarket,Failed
TXN202504172947,ACC17680108,CUST49298497121274633390811915435795814995834399,4939.84,JOD,Bank Transfer,Subscription,2025-05-20T21:46:10Z,UAE,Dubai,DigitalStore,Failed
TXN202504172948,ACC50126943,CUST91931241847077801670271895463289044085275245,283.95,USD,Credit Card,Subscription,2025-05-20T21:46:20Z,Jordan,Amman,QuickBuy,Completed
TXN202504172949,ACC78213856,CUST53854209705683087725231645905809971329358206,2843.66,EUR,Debit Card,Subscription,2025-05-20T21:46:30Z,UAE,Dubai,MegaMart,Cancelled
TXN202504172950,ACC34927755,CUST10024473477726241128865595993401044383707009,2501.21,USD,Debit Card,Mobile Payment,2025-05-20T21:46:40Z,Germany,Berlin,DigitalStore,Pending
TXN202504172951,ACC74880662,CUST56910520347288689070174332571357082954744756,3529.49,USD,Debit Card,In-store Purchase,2025-05-20T21:46:50Z,Egypt,Cairo,QuickBuy,Completed
TXN202504172952,ACC60501045,CUST80833838254315133051083557472427941850870158,1769.86,USD,Credit Card,In-store Purchase,2025-05-20T21:47:00Z,UAE,Dubai,TechZone Electronics,Completed
TXN202504172953,ACC65676265,CUST62053168219697052491209634097523004120044956,2574.26,EUR,PayPal,Online Purchase,2025-05-20T21:47:10Z,Egypt,Cairo,MegaMart,Failed
TXN202504172954,ACC33131391,CUST42225803517240529545273115787441625512538101,1179.03,SAR,Bank Transfer,Subscription,2025-05-20T21:47:20Z,USA,New York,TechZone Electronics,Cancelled
TXN202504172955,ACC79530260,CUST82375277014954775722332253851569458477673846,1961.79,EGP,Credit Card,Subscription,2025-05-20T21:47:30Z,India,Mumbai,DigitalStore,Completed
TXN202504172956,ACC50684499,CUST51758741172333504636527410195199160573572152,4448.56,JOD,Debit Card,Mobile Payment,2025-05-20T21:47:40Z,India,Mumbai,eMarket,Completed
TXN202504172957,ACC64064387,CUST90662008708428877606109356798566468835807817,3792.25,EUR,Bank Transfer,Online Purchase,2025-05-20T21:47:50Z,UAE,Dubai,DigitalStore,Pending
TXN202504172958,ACC38313499,CUST35228483778092377908072500078457045619439961,3896.18,JOD,Credit Card,In-store Purchase,2025-05-20T21:48:00Z,USA,New York,TechZone Electronics,Cancelled
TXN202504172959,ACC99987604,CUST46444333893908988488410447812130062156659335,92.02,SAR,Bank Transfer,In-store Purchase,2025-05-20T21:48:10Z,Germany,Berlin,DigitalStore,Failed
TXN202504172960,ACC83641381,CUST20161123192739198837476201269853570512698256,4579.6,USD,PayPal,Online Purchase,2025-05-20T21:48:20Z,Jordan,Amman,DigitalStore,Completed
TXN202504172961,ACC42458953,CUST07267372194426999851533816087670111740341875,3447.68,EUR,Bank Transfer,In-store Purchase,2025-05-20T21:48:30Z,Germany,Berlin,eMarket,Cancelled
TXN202504172962,ACC39368078,CUST48701435299696984615464783707671423595605499,4730.4,EUR,PayPal,Online Purchase,2025-05-20T21:48:40Z,India,Mumbai,MegaMart,Cancelled
TXN202504172963,ACC27610953,CUST56994587350392158537358601409545599759718602,4434.06,USD,Debit Card,Online Purchase,2025-05-20T21:48:50Z,Egypt,Cairo,eMarket,Pending
TXN202504172964,ACC66597669,CUST32548669430264557225411002224665187142810463,3225.78,JOD,Bank Transfer,Mobile Payment,2025-05-20T21:49:00Z,UAE,Dubai,QuickBuy,Completed
TXN202504172965,ACC99991137,CUST13301204054103497433561775946465300798868462,4870.51,USD,Credit Card,In-store Purchase,2025-05-20T21:49:10Z,UAE,Dubai,QuickBuy,Failed
TXN202504172966,ACC11116557,CUST38773274695234832834530256990675058498154515,2859.97,EUR,Credit Card,Subscription,2025-05-20T21:49:20Z,India,Mumbai,QuickBuy,Completed
TXN202504172967,ACC46146875,CUST27551302626067514133822700336542675418853312,2213.72,EGP,Bank Transfer,Subscription,2025-05-20T21:49:30Z,Jordan,Amman,TechZone Electronics,Failed
TXN202504172968,ACC28621010,CUST13053209801408602209525683887367740385210851,1634.8,USD,Debit Card,Online Purchase,2025-05-20T21:49:40Z,Germany,Berlin,TechZone Electronics,Cancelled
TXN202504172969,ACC66875203,CUST79701160300574032231516871652450639537926784,2369.21,USD,Credit Card,Subscription,2025-05-20T21:49:50Z,Egypt,Cairo,MegaMart,Pending
TXN202504172970,ACC25833132,CUST82151064648169416859856978032493387119353532,332.25,EGP,Bank Transfer,Subscription,2025-05-20T21:50:00Z,Germany,Berlin,DigitalStore,Pending
TXN202504172971,ACC12062188,CUST15170975951867939555854044939217688191952295,4850.42,JOD,Credit Card,Online Purchase,2025-05-20T21:50:10Z,Jordan,Amman,GlobalShop,Pending
TXN202504172972,ACC30203554,CUST85277048922371257067059661485428182145938544,1319.18,SAR,Debit Card,Mobile Payment,2025-05-20T21:50:20Z,Jordan,Amman,QuickBuy,Failed
TXN202504172973,ACC67467976,CUST31147879699877543020071344216262182959969030,4271.81,SAR,Bank Transfer,Online Purchase,2025-05-20T21:50:30Z,UAE,Dubai,DigitalStore,Pending
TXN202504172974,ACC33215740,CUST59519001164978269067487622372616069553136779,366.36,EUR,Credit Card,In-store Purchase,2025-05-20T21:50:40Z,Jordan,Amman,DigitalStore,Cancelled
TXN202504172975,ACC64984723,CUST99000755560160155922100533034461200719174191,1068.15,SAR,Debit Card,Mobile Payment,2025-05-20T21:50:50Z,Jordan,Amman,TechZone Electronics,Cancelled
TXN202504172976,ACC88490098,CUST21213023320357585719695154651787260868253309,2913.36,JOD,PayPal,Mobile Payment,2025-05-20T21:51:00Z,USA,New York,DigitalStore,Pending
TXN202504172977,ACC58399123,CUST44473191442245909872781155882761760708202912,2550.84,USD,Credit Card,Mobile Payment,2025-05-20T21:51:10Z,India,Mumbai,MegaMart,Failed
TXN202504172978,ACC43568823,CUST27663841059691072690198222943852487810733565,3537.49,EGP,PayPal,Subscription,2025-05-20T21:51:20Z,India,Mumbai,DigitalStore,Cancelled
TXN202504172979,ACC22080571,CUST64335760419091939939922510860780358972826390,1090.51,EUR,PayPal,Subscription,2025-05-20T21:51:30Z,USA,New York,QuickBuy,Failed
TXN202504172980,ACC36999972,CUST45391624126967625060725535936466993429761585,49.64,EGP,Debit Card,In-store Purchase,2025-05-20T21:51:40Z,India,Mumbai,MegaMart,Failed
TXN202504172981,ACC71064036,CUST78589829596695910869148568526665225500644888,1611.97,EUR,Bank Transfer,Mobile Payment,2025-05-20T21:51:50Z,India,Mumbai,DigitalStore,Failed
TXN202504172982,ACC20697342,CUST14625221022505051009284837169565544179394614,2961.04,EUR,Bank Transfer,Online Purchase,2025-05-20T21:52:00Z,USA,New York,TechZone Electronics,Failed
TXN202504172983,ACC44862668,CUST93006960478165399374175548979097122076084169,2486.14,SAR,Bank Transfer,Mobile Payment,2025-05-20T21:52:10Z,Jordan,Amman,GlobalShop,Cancelled
TXN202504172984,ACC18000232,CUST14826761619993355884420759296582803513602359,3494.8,EUR,Credit Card,Subscription,2025-05-20T21:52:20Z,Jordan,Amman,GlobalShop,Completed
TXN202504172985,ACC59609677,CUST46512015392667727929107155742446267316694501,3088.33,EUR,Debit Card,In-store Purchase,2025-05-20T21:52:30Z,Germany,Berlin,DigitalStore,Pending
TXN202504172986,ACC67009259,CUST76435216914712833281739158785043727856856155,1725.48,USD,Credit Card,Subscription,2025-05-20T21:52:40Z,India,Mumbai,DigitalStore,Cancelled
TXN202504172987,ACC55467444,CUST39219809824002067346247513770263636128116622,1456.24,EGP,Bank Transfer,Online Purchase,2025-05-20T21:52:50Z,Egypt,Cairo,eMarket,Failed
TXN202504172988,ACC12862033,CUST60552366750296476800880062976326436158347015,673.04,EUR,PayPal,Subscription,2025-05-20T21:53:00Z,UAE,Dubai,TechZone Electronics,Failed
TXN202504172989,ACC26041999,CUST64403315221991091402128110262781855888181089,339.77,JOD,Bank Transfer,Subscription,2025-05-20T21:53:10Z,India,Mumbai,TechZone Electronics,Completed
TXN202504172990,ACC73496353,CUST71353869735495785490922916669817530767868908,419.14,SAR,Debit Card,Subscription,2025-05-20T21:53:20Z,UAE,Dubai,eMarket,Pending
TXN202504172991,ACC22036785,CUST26302598391867772231741477654403030277373430,930.42,USD,Credit Card,Subscription,2025-05-20T21:53:30Z,USA,New York,MegaMart,Pending
TXN202504172992,ACC38536433,CUST56870864901166313354119554378166618207495624,2194.65,SAR,Debit Card,Subscription,2025-05-20T21:53:40Z,Egypt,Cairo,eMarket,Cancelled
TXN202504172993,ACC89594334,CUST59400365422975697079550708920367193658300543,4043.26,USD,PayPal,Online Purchase,2025-05-20T21:53:50Z,UAE,Dubai,TechZone Electronics,Completed
TXN202504172994,ACC95558070,CUST67991575618932890957595001516882527343041298,3502.83,USD,PayPal,Mobile Payment,2025-05-20T21:54:00Z,India,Mumbai,TechZone Electronics,Failed
TXN202504172995,ACC23043736,CUST04814451958844303148058677795482029669506436,4956.34,JOD,Bank Transfer,In-store Purchase,2025-05-20T21:54:10Z,USA,New York,GlobalShop,Failed
TXN202504172996,ACC12949627,CUST35767022257223358041694862764508864049328057,4174.59,JOD,Debit Card,Mobile Payment,2025-05-20T21:54:20Z,Jordan,Amman,DigitalStore,Cancelled
TXN202504172997,ACC85823753,CUST99220153018734244019110740401680940814700670,1121.62,EGP,Bank Transfer,Subscription,2025-05-20T21:54:30Z,Jordan,Amman,GlobalShop,Pending
