transaction_id,account_number,customer_id,amount,currency,payment_method,payment_type,transaction_date,country,city,merchant_name,status
TXN202505123049,ACC43736831,CUST335467528965778580873694094787317748995,2242.59,AED,Cash,POS,2025-05-12T14:14:05Z,UAE,Dubai,DigitalStore,Cancelled
TXN202505123050,ACC44072315,CUST333620176210831104726327721148833975179,2189.29,EUR,CreditCard,Mobile Payment,2025-05-12T14:14:10Z,UAE,Dubai,Netflix,Pending
TXN202505123051,ACC63606444,CUST76421846101488282090214538248780900232,4170.39,USD,CreditCard,Online Purchase,2025-05-12T14:14:15Z,Egypt,Cairo,Walmart,Cancelled
TXN202505123052,ACC79295064,CUST2640165874394549407959613996352405467,4842.44,AED,CreditCard,Mobile Payment,2025-05-12T14:14:20Z,Egypt,Cairo,Walmart,Completed
TXN202505123053,ACC53254634,CUST138414752689481705436006012858657628704,1571.19,USD,CreditCard,Subscription,2025-05-12T14:14:25Z,UAE,Dubai,Carrefour,Completed
TXN202505123054,ACC38234870,CUST246654374240647226312171061192607027324,1931.76,AED,PayPal,Mobile Payment,2025-05-12T14:14:30Z,UAE,Dubai,Amazon,Pending
TXN202505123055,ACC70658877,CUST333620176210831104726327721148833975179,3624.16,AED,DebitCard,Subscription,2025-05-12T14:14:35Z,Egypt,Cairo,Netflix,Completed
TXN202505123056,ACC20215993,CUST290037014304677401236742726070412438861,75.04,EUR,CreditCard,Mobile Payment,2025-05-12T14:14:40Z,USA,New York,Walmart,Completed
TXN202505123057,ACC56843840,CUST90762244950186547412154427860656646921,2032.01,AED,PayPal,POS,2025-05-12T14:14:45Z,USA,New York,Amazon,Completed
TXN202505123058,ACC34899205,CUST281043743609155484461478328966609972141,3116.83,USD,PayPal,Mobile Payment,2025-05-12T14:14:50Z,Egypt,Cairo,Carrefour,Pending
TXN202505123059,ACC31732889,CUST182638500287319553796690653882180440845,4729.51,EUR,DebitCard,Subscription,2025-05-12T14:14:55Z,Egypt,Cairo,Netflix,Completed
TXN202505123060,ACC60159423,CUST333620176210831104726327721148833975179,676.29,USD,PayPal,POS,2025-05-12T14:15:00Z,Egypt,Cairo,Apple,Pending
TXN202505123061,ACC30518603,CUST157646704410325706591379063078425588882,1635.14,AED,CreditCard,POS,2025-05-12T14:15:05Z,Egypt,Cairo,Walmart,Pending
TXN202505123062,ACC62162164,CUST104030131387983679592865510179479410637,2332.62,USD,PayPal,Subscription,2025-05-12T14:15:10Z,UAE,Dubai,Apple,Pending
TXN202505123063,ACC19598148,CUST108797526598747512783267850161782056358,722.01,EUR,Cash,POS,2025-05-12T14:15:15Z,Germany,Berlin,Walmart,Cancelled
TXN202505123064,ACC48527586,CUST81022167948927650846998316310428391656,2199.89,USD,DebitCard,POS,2025-05-12T14:15:20Z,USA,New York,Netflix,Cancelled
TXN202505123065,ACC81111677,CUST333620176210831104726327721148833975179,2556.88,USD,PayPal,Mobile Payment,2025-05-12T14:15:25Z,Germany,Berlin,eBay,Completed
TXN202505123066,ACC27191903,CUST47022733794238672543640327092072202710,4507.92,EGP,CreditCard,Online Purchase,2025-05-12T14:15:30Z,Germany,Berlin,DigitalStore,Completed
TXN202505123067,ACC83918133,CUST328831569523420234198124080826549887988,333.68,EUR,CreditCard,Online Purchase,2025-05-12T14:15:35Z,UAE,Dubai,Netflix,Pending
TXN202505123068,ACC32206590,CUST319242732645839911977940852172698094369,4960.27,EUR,Cash,Mobile Payment,2025-05-12T14:15:40Z,UAE,Dubai,Netflix,Cancelled
TXN202505123069,ACC44075850,CUST335467528965778580873694094787317748995,2142.32,EGP,PayPal,Mobile Payment,2025-05-12T14:15:45Z,UAE,Dubai,Netflix,Completed
TXN202505123070,ACC56267503,CUST333620176210831104726327721148833975179,1954.05,EGP,PayPal,Mobile Payment,2025-05-12T14:15:50Z,Egypt,Cairo,Carrefour,Completed
TXN202505123071,ACC37295402,CUST145079308697599631407650434537195698016,3888.98,USD,CreditCard,Online Purchase,2025-05-12T14:15:55Z,UAE,Dubai,eBay,Pending
TXN202505123072,ACC31390873,CUST21206049796923637804850517816520600783,4905.01,EGP,DebitCard,POS,2025-05-12T14:16:00Z,USA,New York,Netflix,Pending
TXN202505123073,ACC65508967,CUST268012495934654436358438301427136623146,3073.37,USD,DebitCard,Online Purchase,2025-05-12T14:16:05Z,UAE,Dubai,DigitalStore,Pending
TXN202505123074,ACC71019798,CUST2640165874394549407959613996352405467,4987.51,USD,Cash,Online Purchase,2025-05-12T14:16:10Z,Germany,Berlin,Apple,Pending
TXN202505123075,ACC70316828,CUST333620176210831104726327721148833975179,312.08,EUR,Cash,Online Purchase,2025-05-12T14:16:15Z,UAE,Dubai,Apple,Pending
TXN202505123076,ACC55101828,CUST108797526598747512783267850161782056358,2044.07,USD,Cash,Online Purchase,2025-05-12T14:16:20Z,UAE,Dubai,Apple,Pending
TXN202505123077,ACC92812497,CUST214146896750716037904103224137095538942,4237.74,EUR,Cash,POS,2025-05-12T14:16:25Z,UAE,Dubai,eBay,Pending
TXN202505123078,ACC17485790,CUST22660954202803716029333238196805966345,3046.62,EGP,CreditCard,Mobile Payment,2025-05-12T14:16:30Z,USA,New York,Walmart,Completed
TXN202505123079,ACC12644829,CUST251727907889007393697169127365870783683,3335.91,USD,Cash,Online Purchase,2025-05-12T14:16:35Z,UAE,Dubai,Netflix,Completed
TXN202505123080,ACC82132032,CUST333620176210831104726327721148833975179,3367.07,AED,CreditCard,Subscription,2025-05-12T14:16:40Z,Germany,Berlin,Apple,Cancelled
TXN202505123081,ACC57199152,CUST207558164342069761625056452032065322398,3280.08,EUR,DebitCard,Online Purchase,2025-05-12T14:16:45Z,Egypt,Cairo,eBay,Pending
TXN202505123082,ACC90859584,CUST68086071343199966454584873547556507645,3135.67,AED,DebitCard,POS,2025-05-12T14:16:50Z,Germany,Berlin,Apple,Completed
TXN202505123083,ACC58632823,CUST302121690154058639640490758534015123874,3157.93,USD,DebitCard,Subscription,2025-05-12T14:16:55Z,USA,New York,eBay,Completed
TXN202505123084,ACC38957938,CUST76421846101488282090214538248780900232,2509.22,EUR,PayPal,Mobile Payment,2025-05-12T14:17:00Z,UAE,Dubai,Carrefour,Completed
TXN202505123085,ACC35723941,CUST333620176210831104726327721148833975179,3386.07,EGP,DebitCard,Subscription,2025-05-12T14:17:05Z,USA,New York,Apple,Pending
TXN202505123086,ACC52650166,CUST109311705500152489273796924913114507608,2553.04,AED,Cash,POS,2025-05-12T14:17:10Z,Egypt,Cairo,Amazon,Completed
TXN202505123087,ACC61625827,CUST251727907889007393697169127365870783683,420.45,AED,DebitCard,Mobile Payment,2025-05-12T14:17:15Z,Egypt,Cairo,Amazon,Cancelled
TXN202505123088,ACC53628184,CUST148271803503420219596300862710675606674,1943.94,AED,Cash,Online Purchase,2025-05-12T14:17:20Z,USA,New York,QuickBuy,Completed
TXN202505123089,ACC29258554,CUST182638500287319553796690653882180440845,4441.3,EUR,CreditCard,Subscription,2025-05-12T14:17:25Z,Egypt,Cairo,DigitalStore,Completed
TXN202505123090,ACC59161581,CUST333620176210831104726327721148833975179,4630.67,EGP,DebitCard,Mobile Payment,2025-05-12T14:17:30Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505123091,ACC90590414,CUST148271803503420219596300862710675606674,4139.61,EGP,CreditCard,Subscription,2025-05-12T14:17:35Z,UAE,Dubai,Amazon,Pending
TXN202505123092,ACC89813750,CUST203601641785634497342144891572521842460,4292.38,USD,PayPal,Subscription,2025-05-12T14:17:40Z,USA,New York,Netflix,Cancelled
TXN202505123093,ACC72334004,CUST71721635929854501763915523594004081546,2894.25,USD,CreditCard,Subscription,2025-05-12T14:17:45Z,USA,New York,QuickBuy,Completed
TXN202505123094,ACC21964368,CUST240530189831562938813699409766631275632,4665.51,AED,DebitCard,POS,2025-05-12T14:17:50Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505123095,ACC72656433,CUST333620176210831104726327721148833975179,1132.02,EUR,DebitCard,POS,2025-05-12T14:17:55Z,UAE,Dubai,Amazon,Cancelled
TXN202505123096,ACC12387902,CUST268012495934654436358438301427136623146,4517.29,AED,DebitCard,Mobile Payment,2025-05-12T14:18:00Z,USA,New York,Netflix,Cancelled
TXN202505123097,ACC93392834,CUST113494054247906997148490423972145052674,2132.54,USD,DebitCard,POS,2025-05-12T14:18:05Z,UAE,Dubai,Apple,Cancelled
TXN202505123098,ACC55663671,CUST335467528965778580873694094787317748995,1045.84,USD,Cash,POS,2025-05-12T14:18:10Z,Egypt,Cairo,Carrefour,Completed
TXN202505123099,ACC83838931,CUST115699183046934657894175437146802234190,992.97,EUR,Cash,Mobile Payment,2025-05-12T14:18:15Z,Germany,Berlin,QuickBuy,Cancelled
TXN202505123100,ACC20569018,CUST333620176210831104726327721148833975179,342.05,EGP,DebitCard,Mobile Payment,2025-05-12T14:18:20Z,UAE,Dubai,Netflix,Completed
TXN202505123101,ACC80212587,CUST148135616557918275025078558754371163233,3114.93,AED,CreditCard,POS,2025-05-12T14:18:25Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505123102,ACC62885170,CUST47022733794238672543640327092072202710,1808.47,EUR,CreditCard,Mobile Payment,2025-05-12T14:18:30Z,USA,New York,eBay,Cancelled
TXN202505123103,ACC60839739,CUST106819613324283388710350164975174872386,3134.18,EGP,DebitCard,Mobile Payment,2025-05-12T14:18:35Z,UAE,Dubai,Netflix,Pending
TXN202505123104,ACC81388824,CUST281043743609155484461478328966609972141,211.78,USD,DebitCard,Mobile Payment,2025-05-12T14:18:40Z,Egypt,Cairo,Apple,Cancelled
TXN202505123105,ACC70641364,CUST333620176210831104726327721148833975179,2427.53,USD,DebitCard,Online Purchase,2025-05-12T14:18:45Z,Germany,Berlin,DigitalStore,Cancelled
TXN202505123106,ACC61560947,CUST22660954202803716029333238196805966345,3376.12,AED,CreditCard,Online Purchase,2025-05-12T14:18:50Z,Egypt,Cairo,Amazon,Completed
TXN202505123107,ACC51364105,CUST238521612287154569893422242780588377278,4090.12,AED,DebitCard,Mobile Payment,2025-05-12T14:18:55Z,Egypt,Cairo,QuickBuy,Pending
TXN202505123108,ACC81162596,CUST71559236905655398519693496149321816170,2160.23,AED,DebitCard,Mobile Payment,2025-05-12T14:19:00Z,UAE,Dubai,Amazon,Pending
TXN202505123109,ACC94039331,CUST317830621316605686986646520249677655779,3709.2,USD,PayPal,Subscription,2025-05-12T14:19:05Z,Germany,Berlin,Walmart,Cancelled
TXN202505123110,ACC47925243,CUST333620176210831104726327721148833975179,3281.26,EUR,DebitCard,Online Purchase,2025-05-12T14:19:10Z,Germany,Berlin,Apple,Completed
TXN202505123111,ACC42473055,CUST291663900939964335384248672688566369703,4798.92,EUR,Cash,Online Purchase,2025-05-12T14:19:15Z,Germany,Berlin,Carrefour,Pending
TXN202505123112,ACC55553366,CUST2640165874394549407959613996352405467,4061.42,USD,Cash,Subscription,2025-05-12T14:19:20Z,Germany,Berlin,eBay,Cancelled
TXN202505123113,ACC72870447,CUST108797526598747512783267850161782056358,580.62,USD,PayPal,Online Purchase,2025-05-12T14:19:25Z,UAE,Dubai,QuickBuy,Completed
TXN202505123114,ACC48317030,CUST5280722667629339526080566479358558246,2729.38,EGP,PayPal,Subscription,2025-05-12T14:19:30Z,Egypt,Cairo,eBay,Cancelled
TXN202505123115,ACC17801554,CUST333620176210831104726327721148833975179,1736.64,EUR,Cash,Mobile Payment,2025-05-12T14:19:35Z,USA,New York,Netflix,Cancelled
TXN202505123116,ACC39559084,CUST87546352583299792015146190499418144852,1544.9,EUR,DebitCard,Mobile Payment,2025-05-12T14:19:40Z,USA,New York,Walmart,Pending
TXN202505123117,ACC13214645,CUST177445190175516559848478784793203750290,1938.92,AED,Cash,Online Purchase,2025-05-12T14:19:45Z,UAE,Dubai,QuickBuy,Completed
TXN202505123118,ACC51239345,CUST23201754423621628719094765351501962484,4465.81,USD,PayPal,Mobile Payment,2025-05-12T14:19:50Z,USA,New York,Apple,Cancelled
TXN202505123119,ACC30235475,CUST162382143894557892814261440215137633238,4129.5,AED,CreditCard,POS,2025-05-12T14:19:55Z,Egypt,Cairo,Netflix,Completed
TXN202505123120,ACC94318564,CUST333620176210831104726327721148833975179,4006.35,EGP,Cash,Online Purchase,2025-05-12T14:20:00Z,UAE,Dubai,QuickBuy,Completed
TXN202505123121,ACC30982075,CUST326021387264475001157321797292344269089,4206.39,AED,CreditCard,Online Purchase,2025-05-12T14:20:05Z,UAE,Dubai,Carrefour,Completed
TXN202505123122,ACC85840555,CUST268012495934654436358438301427136623146,4612.58,EUR,PayPal,Mobile Payment,2025-05-12T14:20:10Z,Germany,Berlin,eBay,Cancelled
TXN202505123123,ACC65986770,CUST108797526598747512783267850161782056358,4100.66,EGP,Cash,Subscription,2025-05-12T14:20:15Z,Germany,Berlin,Walmart,Cancelled
TXN202505123124,ACC74687410,CUST335467528965778580873694094787317748995,1687.82,AED,DebitCard,POS,2025-05-12T14:20:20Z,Germany,Berlin,eBay,Completed
TXN202505123125,ACC91322827,CUST333620176210831104726327721148833975179,802.77,EGP,CreditCard,Subscription,2025-05-12T14:20:25Z,Germany,Berlin,Netflix,Pending
TXN202505123126,ACC22775848,CUST140273705531473532802205298502630970919,735.06,AED,DebitCard,Mobile Payment,2025-05-12T14:20:30Z,Egypt,Cairo,Apple,Completed
TXN202505123127,ACC77541163,CUST81022167948927650846998316310428391656,657.36,AED,CreditCard,Online Purchase,2025-05-12T14:20:35Z,USA,New York,Walmart,Cancelled
TXN202505123128,ACC26189654,CUST68086071343199966454584873547556507645,1293.2,EUR,Cash,Subscription,2025-05-12T14:20:40Z,Germany,Berlin,Netflix,Completed
TXN202505123129,ACC56690407,CUST115699183046934657894175437146802234190,1461.16,AED,DebitCard,Subscription,2025-05-12T14:20:45Z,Egypt,Cairo,QuickBuy,Pending
TXN202505123130,ACC10953260,CUST333620176210831104726327721148833975179,510.79,EGP,PayPal,Subscription,2025-05-12T14:20:50Z,UAE,Dubai,QuickBuy,Cancelled
TXN202505123131,ACC45440959,CUST260891525990560878853783872790128971588,302.5,EGP,CreditCard,Subscription,2025-05-12T14:20:55Z,Germany,Berlin,QuickBuy,Completed
TXN202505123132,ACC60700624,CUST246654374240647226312171061192607027324,2990.28,AED,DebitCard,POS,2025-05-12T14:21:00Z,Germany,Berlin,Walmart,Cancelled
TXN202505123133,ACC39109034,CUST319434232672019315853838748738262672179,4300.74,AED,CreditCard,Online Purchase,2025-05-12T14:21:05Z,UAE,Dubai,Netflix,Completed
TXN202505123134,ACC17133598,CUST9239261441678578408195247017541709530,1005.94,EUR,DebitCard,POS,2025-05-12T14:21:10Z,Egypt,Cairo,eBay,Pending
TXN202505123135,ACC91653764,CUST333620176210831104726327721148833975179,1758.37,EGP,CreditCard,Subscription,2025-05-12T14:21:15Z,Germany,Berlin,Carrefour,Pending
TXN202505123136,ACC46098577,CUST119574784304005297251506055636020828763,3755.85,EUR,CreditCard,Mobile Payment,2025-05-12T14:21:20Z,UAE,Dubai,Amazon,Pending
TXN202505123137,ACC76836729,CUST106819613324283388710350164975174872386,1103.13,EUR,Cash,Subscription,2025-05-12T14:21:25Z,Germany,Berlin,DigitalStore,Completed
TXN202505123138,ACC84310073,CUST62325436150365916689850547830606136358,1206.11,AED,PayPal,Online Purchase,2025-05-12T14:21:30Z,USA,New York,Netflix,Pending
TXN202505123139,ACC38784869,CUST317830621316605686986646520249677655779,2061.55,AED,PayPal,Subscription,2025-05-12T14:21:35Z,UAE,Dubai,Walmart,Pending
TXN202505123140,ACC91595564,CUST333620176210831104726327721148833975179,3646.46,EUR,DebitCard,Mobile Payment,2025-05-12T14:21:40Z,Germany,Berlin,eBay,Cancelled
TXN202505123141,ACC92617987,CUST87546352583299792015146190499418144852,1871.41,EUR,Cash,Mobile Payment,2025-05-12T14:21:45Z,USA,New York,eBay,Completed
TXN202505123142,ACC72089131,CUST290037014304677401236742726070412438861,3445.78,EGP,DebitCard,Mobile Payment,2025-05-12T14:21:50Z,UAE,Dubai,DigitalStore,Pending
TXN202505123143,ACC21656144,CUST150324534233565489927357671979486316476,4244.83,USD,Cash,Subscription,2025-05-12T14:21:55Z,USA,New York,DigitalStore,Pending
TXN202505123144,ACC57533777,CUST15402238544151701151244992274655444397,4423.04,EGP,Cash,POS,2025-05-12T14:22:00Z,Egypt,Cairo,Netflix,Completed
TXN202505123145,ACC59940018,CUST333620176210831104726327721148833975179,3081.93,USD,DebitCard,Subscription,2025-05-12T14:22:05Z,Egypt,Cairo,eBay,Completed
TXN202505123146,ACC45999934,CUST55220227691302535928925695635644080196,343.7,EUR,Cash,Online Purchase,2025-05-12T14:22:10Z,Germany,Berlin,DigitalStore,Pending
TXN202505123147,ACC71876184,CUST116440271693478247105885777280870577689,591.96,AED,Cash,Mobile Payment,2025-05-12T14:22:15Z,Germany,Berlin,QuickBuy,Completed
TXN202505123148,ACC82546184,CUST203154267856057247687781308205181354977,3273.86,EGP,Cash,Mobile Payment,2025-05-12T14:22:20Z,Egypt,Cairo,Walmart,Completed
TXN202505123149,ACC72019005,CUST260891525990560878853783872790128971588,684.68,EGP,Cash,Online Purchase,2025-05-12T14:22:25Z,UAE,Dubai,Carrefour,Pending
TXN202505123150,ACC84630588,CUST333620176210831104726327721148833975179,380.39,EUR,DebitCard,Online Purchase,2025-05-12T14:22:30Z,Germany,Berlin,Netflix,Pending
TXN202505123151,ACC84473521,CUST148271803503420219596300862710675606674,3865.59,AED,PayPal,Subscription,2025-05-12T14:22:35Z,Egypt,Cairo,eBay,Cancelled
TXN202505123152,ACC16424106,CUST138414752689481705436006012858657628704,1698.82,USD,PayPal,POS,2025-05-12T14:22:40Z,USA,New York,Netflix,Pending
TXN202505123153,ACC78225979,CUST27212312953779853812001329568581165066,1972.53,AED,PayPal,Online Purchase,2025-05-12T14:22:45Z,Egypt,Cairo,Carrefour,Pending
TXN202505123154,ACC87160430,CUST71721635929854501763915523594004081546,2253.63,EUR,CreditCard,Mobile Payment,2025-05-12T14:22:50Z,Egypt,Cairo,Amazon,Cancelled
TXN202505123155,ACC50965149,CUST333620176210831104726327721148833975179,4344.74,AED,DebitCard,Online Purchase,2025-05-12T14:22:55Z,USA,New York,Carrefour,Completed
TXN202505123156,ACC32486091,CUST145695418537027669833973675160682427362,3910.63,AED,PayPal,Subscription,2025-05-12T14:23:00Z,Egypt,Cairo,Netflix,Cancelled
TXN202505123157,ACC39123133,CUST220523443530817079432568889053874516728,3653.53,EGP,PayPal,Online Purchase,2025-05-12T14:23:05Z,USA,New York,Walmart,Pending
TXN202505123158,ACC77134346,CUST239076043056294009658479384624614306053,2839.97,AED,DebitCard,Mobile Payment,2025-05-12T14:23:10Z,UAE,Dubai,Walmart,Cancelled
TXN202505123159,ACC51673758,CUST312045130248503331834344715503641743137,1434.49,AED,Cash,POS,2025-05-12T14:23:15Z,UAE,Dubai,eBay,Cancelled
TXN202505123160,ACC44819292,CUST333620176210831104726327721148833975179,4838.97,EGP,Cash,Online Purchase,2025-05-12T14:23:20Z,UAE,Dubai,QuickBuy,Pending
TXN202505123161,ACC45122664,CUST36681535117413249627573990390097572852,3267.77,EGP,Cash,POS,2025-05-12T14:23:25Z,USA,New York,eBay,Cancelled
TXN202505123162,ACC64788003,CUST116440271693478247105885777280870577689,4589.22,EGP,DebitCard,Mobile Payment,2025-05-12T14:23:30Z,UAE,Dubai,Apple,Cancelled
TXN202505123163,ACC19542723,CUST287753791850555959581663569643061928701,842.32,EUR,Cash,Subscription,2025-05-12T14:23:35Z,UAE,Dubai,Apple,Cancelled
TXN202505123164,ACC10992454,CUST87546352583299792015146190499418144852,4404.1,AED,Cash,Mobile Payment,2025-05-12T14:23:40Z,UAE,Dubai,Walmart,Pending
TXN202505123165,ACC72363178,CUST333620176210831104726327721148833975179,3239.53,USD,PayPal,POS,2025-05-12T14:23:45Z,UAE,Dubai,Carrefour,Completed
TXN202505123166,ACC94543991,CUST333620176210831104726327721148833975179,2601.33,USD,DebitCard,Subscription,2025-05-12T14:23:50Z,USA,New York,Walmart,Pending
TXN202505123167,ACC34951577,CUST106819613324283388710350164975174872386,4562.46,AED,DebitCard,Online Purchase,2025-05-12T14:23:55Z,USA,New York,Netflix,Cancelled
TXN202505123168,ACC17605680,CUST156667368166506187303467525406068165666,368.12,EUR,CreditCard,Subscription,2025-05-12T14:24:00Z,Germany,Berlin,Amazon,Completed
TXN202505123169,ACC57320673,CUST174785069734538588987580149610183591545,2665.23,AED,CreditCard,POS,2025-05-12T14:24:05Z,Germany,Berlin,QuickBuy,Pending
TXN202505123170,ACC86139751,CUST333620176210831104726327721148833975179,457.09,EUR,PayPal,POS,2025-05-12T14:24:10Z,UAE,Dubai,eBay,Completed
TXN202505123171,ACC92378971,CUST192631238038600058640212841410827608421,2382.65,EUR,DebitCard,POS,2025-05-12T14:24:15Z,UAE,Dubai,Netflix,Cancelled
TXN202505123172,ACC37422224,CUST138414752689481705436006012858657628704,590.98,USD,PayPal,Subscription,2025-05-12T14:24:20Z,USA,New York,Apple,Pending
TXN202505123173,ACC43603914,CUST177445190175516559848478784793203750290,846.18,AED,DebitCard,Mobile Payment,2025-05-12T14:24:25Z,Egypt,Cairo,Carrefour,Completed
TXN202505123174,ACC92099754,CUST291663900939964335384248672688566369703,1820.16,USD,Cash,Online Purchase,2025-05-12T14:24:30Z,Germany,Berlin,DigitalStore,Completed
TXN202505123175,ACC42535256,CUST333620176210831104726327721148833975179,745.75,EGP,DebitCard,POS,2025-05-12T14:24:35Z,UAE,Dubai,DigitalStore,Cancelled
TXN202505123176,ACC18127139,CUST177434496909907153512899724883019450242,4126.64,EGP,PayPal,Mobile Payment,2025-05-12T14:24:40Z,Egypt,Cairo,Walmart,Completed
TXN202505123177,ACC66296707,CUST148135616557918275025078558754371163233,4560.41,EGP,PayPal,POS,2025-05-12T14:24:45Z,Egypt,Cairo,eBay,Completed
TXN202505123178,ACC34508935,CUST260891525990560878853783872790128971588,3890.93,USD,CreditCard,Online Purchase,2025-05-12T14:24:50Z,USA,New York,DigitalStore,Cancelled
TXN202505123179,ACC23911384,CUST98256440308571642624304518051978189163,312.74,EGP,Cash,Mobile Payment,2025-05-12T14:24:55Z,USA,New York,eBay,Pending
TXN202505123180,ACC17543790,CUST333620176210831104726327721148833975179,3282.67,EGP,CreditCard,Mobile Payment,2025-05-12T14:25:00Z,USA,New York,DigitalStore,Completed
TXN202505123181,ACC10122983,CUST81095253971700136411423583414220162216,958.07,AED,Cash,Subscription,2025-05-12T14:25:05Z,UAE,Dubai,Apple,Pending
TXN202505123182,ACC67978376,CUST214146896750716037904103224137095538942,1116.26,USD,DebitCard,Online Purchase,2025-05-12T14:25:10Z,Egypt,Cairo,Amazon,Cancelled
TXN202505123183,ACC42256165,CUST148135616557918275025078558754371163233,2857.26,EUR,CreditCard,Mobile Payment,2025-05-12T14:25:15Z,UAE,Dubai,eBay,Completed
TXN202505123184,ACC46874313,CUST145695418537027669833973675160682427362,825.71,EUR,Cash,Mobile Payment,2025-05-12T14:25:20Z,USA,New York,Apple,Pending
TXN202505123185,ACC80665388,CUST333620176210831104726327721148833975179,3046.18,EGP,Cash,Online Purchase,2025-05-12T14:25:25Z,USA,New York,Netflix,Pending
TXN202505123186,ACC87219216,CUST260891525990560878853783872790128971588,254.34,USD,Cash,Subscription,2025-05-12T14:25:30Z,Germany,Berlin,Carrefour,Cancelled
TXN202505123187,ACC17232460,CUST287753791850555959581663569643061928701,881.05,AED,DebitCard,Online Purchase,2025-05-12T14:25:35Z,USA,New York,DigitalStore,Pending
TXN202505123188,ACC85365501,CUST156667368166506187303467525406068165666,1395.52,USD,DebitCard,Subscription,2025-05-12T14:25:40Z,Germany,Berlin,Apple,Cancelled
TXN202505123189,ACC23184290,CUST145695418537027669833973675160682427362,3921.93,AED,CreditCard,POS,2025-05-12T14:25:45Z,USA,New York,DigitalStore,Cancelled
TXN202505123190,ACC96825846,CUST333620176210831104726327721148833975179,4576.54,USD,DebitCard,Subscription,2025-05-12T14:25:50Z,Egypt,Cairo,DigitalStore,Cancelled
TXN202505123191,ACC59756255,CUST9239261441678578408195247017541709530,51.16,AED,CreditCard,Subscription,2025-05-12T14:25:55Z,Egypt,Cairo,Walmart,Completed
TXN202505123192,ACC63945468,CUST5280722667629339526080566479358558246,3494.04,USD,Cash,Subscription,2025-05-12T14:26:00Z,USA,New York,Apple,Completed
TXN202505123193,ACC45075370,CUST208345683169404825068763427264797936400,962.13,EGP,PayPal,Online Purchase,2025-05-12T14:26:05Z,Germany,Berlin,DigitalStore,Pending
TXN202505123194,ACC19664123,CUST287562380539522774859584348079587263077,2044.02,EUR,Cash,Subscription,2025-05-12T14:26:10Z,Egypt,Cairo,Amazon,Pending
TXN202505123195,ACC15088220,CUST333620176210831104726327721148833975179,4006.99,EUR,DebitCard,Online Purchase,2025-05-12T14:26:15Z,USA,New York,QuickBuy,Pending
TXN202505123196,ACC12047220,CUST140273705531473532802205298502630970919,816.84,AED,PayPal,Subscription,2025-05-12T14:26:20Z,Egypt,Cairo,Netflix,Pending
TXN202505123197,ACC78282489,CUST257242719244557157817912071798146278485,1472.06,EUR,PayPal,Mobile Payment,2025-05-12T14:26:25Z,USA,New York,Carrefour,Completed
TXN202505123198,ACC87754341,CUST207558164342069761625056452032065322398,1164.65,EUR,CreditCard,POS,2025-05-12T14:26:30Z,UAE,Dubai,Carrefour,Pending
TXN202505123199,ACC91704514,CUST239076043056294009658479384624614306053,4102.99,USD,Cash,POS,2025-05-12T14:26:35Z,UAE,Dubai,Apple,Cancelled
TXN202505123200,ACC46279448,CUST333620176210831104726327721148833975179,1551.45,EGP,CreditCard,Mobile Payment,2025-05-12T14:26:40Z,USA,New York,Netflix,Pending
TXN202505123201,ACC69931790,CUST156667368166506187303467525406068165666,2003.69,EUR,DebitCard,Subscription,2025-05-12T14:26:45Z,UAE,Dubai,eBay,Pending
TXN202505123202,ACC95370265,CUST83755473209755515850848449075246665034,1344.55,EUR,PayPal,Online Purchase,2025-05-12T14:26:50Z,Egypt,Cairo,Apple,Cancelled
TXN202505123203,ACC32144827,CUST109311705500152489273796924913114507608,2515.54,USD,DebitCard,POS,2025-05-12T14:26:55Z,USA,New York,QuickBuy,Pending
TXN202505123204,ACC17365187,CUST27212312953779853812001329568581165066,1142.7,EGP,DebitCard,Mobile Payment,2025-05-12T14:27:00Z,Egypt,Cairo,Apple,Cancelled
TXN202505123205,ACC86029341,CUST333620176210831104726327721148833975179,1486.77,USD,Cash,Mobile Payment,2025-05-12T14:27:05Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505123206,ACC28597625,CUST64865140672940579043102388613281800489,3070.52,EUR,DebitCard,Mobile Payment,2025-05-12T14:27:10Z,USA,New York,QuickBuy,Completed
TXN202505123207,ACC64683795,CUST87546352583299792015146190499418144852,2663.22,EUR,PayPal,Mobile Payment,2025-05-12T14:27:15Z,USA,New York,Apple,Pending
TXN202505123208,ACC95978744,CUST12015145080041605766035150770235740108,3325.59,EGP,Cash,Subscription,2025-05-12T14:27:20Z,Germany,Berlin,Walmart,Cancelled
TXN202505123209,ACC59896634,CUST290037014304677401236742726070412438861,4313.99,USD,CreditCard,Subscription,2025-05-12T14:27:25Z,USA,New York,eBay,Completed
TXN202505123210,ACC84249769,CUST333620176210831104726327721148833975179,2518.03,USD,DebitCard,Mobile Payment,2025-05-12T14:27:30Z,Egypt,Cairo,Carrefour,Completed
TXN202505123211,ACC92377310,CUST207558164342069761625056452032065322398,3971.62,AED,DebitCard,POS,2025-05-12T14:27:35Z,USA,New York,Amazon,Cancelled
TXN202505123212,ACC48281235,CUST326603577279946535672249054627595603334,4092.98,AED,PayPal,POS,2025-05-12T14:27:40Z,Egypt,Cairo,Walmart,Completed
